0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
-0.106032962,-0.058890276,-0.009493514,0.042157324,0.096062238,0.152221229,0.23101613,0.305087062,0.361712072,0.393481713,0.401009048,0.38976201,0.365905956,0.334948494,0.303670634,0.277823122,0.259681102,0.248012341,0.240206584,0.236800644,0.241759831,0.260055836,0.294343735,0.342181927,0.397449432,0.45618704,0.520628375,0.599939109,0.704963987,0.840926518,1.003073146,1.178885823,1.351664655,1.502217986,1.613813128,1.678999649,1.701508659,1.693945122,1.670322625,1.640164853,1.607836784,1.576362908,1.549301716,1.528754102,1.514322731,1.503492312,1.491907004,1.475075521,1.449963534,1.415706223,1.373323548,1.325371651,1.275549384,1.22725709,1.186706918,1.163759623,1.163286681,1.182223767,1.215367465,1.25530734,1.295434947,1.331341303,1.358489892,1.374910092,1.384090262,1.390490796,1.392739766,1.38729055,1.373860623,1.351620674,1.320870231,1.28394967,1.243939689,1.205621746,1.175393292,1.169481396,1.215426068,1.333909572,1.527532525,1.776952082,2.043437722,2.284240919,2.46385601,2.558373804,2.561291478,2.490437219,2.379546089,2.259602208,2.154614308,2.079697349,2.040139708,2.038238128,2.073233809,2.139029679,2.224787314,2.317145727,2.403487964,2.474577077,2.525613568,2.555554019,2.565724696,2.557726838,2.533168893,2.494930469,2.446356029,2.390541804,2.33057965,2.269040592,2.207369525,2.146903581,2.093145304,2.057128406,2.050898595,2.085497686,2.16465544,2.271080142,2.390773355,2.512114224,2.617386353,2.692104014,2.734067148,2.747596988,2.741455603,2.728280325,2.71319889,2.690641265,2.670325161,2.66358858,2.673099142,2.701439077,2.75210783,2.822432094,2.909236132,3.009001772,3.112809094,3.192610518,3.267903974,3.338689463,3.404966983,3.466736536
-0.114830098,-0.067767363,-0.01839673,0.033281799,0.087268226,0.143562549,0.222645522,0.297017525,0.353914672,0.385845286,0.393405996,0.382105163,0.358122832,0.326992799,0.295543064,0.269563153,0.25132294,0.23956805,0.231707097,0.228283203,0.233279729,0.251686107,0.286137646,0.334222839,0.389812861,0.448927163,0.513926849,0.594152596,0.700605701,0.838515088,1.003009642,1.181396292,1.356707677,1.509564402,1.623034641,1.689502066,1.712664496,1.705256314,1.681557575,1.651271477,1.618853719,1.587329238,1.560239399,1.539718308,1.525344406,1.514475233,1.502602561,1.485250333,1.459464886,1.424447376,1.381214823,1.332320277,1.281493946,1.232174457,1.1906528,1.166968732,1.165973066,1.18443073,1.216997325,1.256423957,1.296358957,1.332376287,1.359816795,1.37678466,1.386825465,1.394317811,1.397550348,1.39267951,1.379394832,1.357071949,1.326118812,1.288799278,1.248217433,1.209404688,1.17899264,1.173534924,1.220918479,1.341933775,1.539085756,1.792699809,2.06343353,2.307977374,2.490317675,2.58630681,2.589503243,2.518093068,2.40616238,2.284884608,2.178517743,2.102443848,2.061968976,2.059479303,2.094277981,2.160303875,2.246649173,2.339841536,2.427144849,2.499163146,2.551066576,2.581733345,2.592339948,2.584505123,2.55986701,2.521326966,2.472234835,2.415778893,2.355220775,2.293254763,2.231248788,2.170436455,2.116309861,2.079956969,2.073607174,2.108455154,2.188367695,2.29561679,2.416025579,2.537964903,2.643800739,2.718973104,2.761042881,2.774332676,2.768025394,2.75507029,2.740569732,2.718356564,2.698392665,2.692258211,2.702976963,2.7327727,2.784678384,2.855974252,2.943825298,3.044601237,3.149272432,3.229718533,3.305503843,3.376628361,3.443092088,3.504895022
-0.108821759,-0.064202779,-0.017297353,0.031894518,0.083372834,0.137137596,0.212943312,0.284130498,0.33852039,0.369086196,0.376350204,0.365442953,0.342382132,0.312756431,0.283128531,0.258838961,0.241790344,0.230650769,0.223033214,0.219517464,0.223939704,0.241220582,0.274073728,0.320288456,0.373839683,0.430647263,0.492711462,0.568817271,0.669605563,0.800484239,0.957053603,1.127373308,1.295369371,1.442475228,1.552291957,1.617288643,1.640796926,1.634931288,1.613443291,1.585706527,1.555792859,1.526424842,1.500991522,1.481597093,1.46794142,1.457560489,1.446175367,1.429517182,1.404719706,1.370965908,1.329222843,1.281880489,1.23253361,1.184655536,1.14455163,1.12192706,1.120959038,1.138163212,1.168426746,1.205193732,1.2427502,1.276613189,1.302123964,1.317793827,1.327335794,1.334796895,1.337964825,1.332991253,1.319817425,1.298265281,1.26879496,1.233136103,1.194151519,1.156798087,1.127295105,1.121095282,1.16456666,1.277841152,1.463880509,1.704312078,1.961592803,2.194324812,2.368258513,2.460365617,2.4642711,2.396886807,2.290524769,2.175212341,2.074459857,2.002978396,1.965836157,1.965389842,2.000998999,2.066842457,2.152241141,2.243985376,2.329664879,2.400180449,2.450930124,2.480893577,2.491438487,2.484288498,2.46107265,2.42451693,2.377728274,2.323778672,2.265684412,2.205958071,2.145964769,2.086848749,2.033884336,1.997999809,1.991049337,2.023769235,2.100044254,2.202668958,2.317395252,2.433290685,2.533908376,2.605280711,2.644541364,2.656166382,2.649187939,2.635977718,2.621377291,2.599100235,2.578407154,2.57124527,2.580867671,2.609223864,2.658998714,2.727975425,2.813255215,2.911192099,3.012878966,3.091004619,3.164616576,3.233714836,3.2982994,3.358370268
-0.123296423,-0.079656381,-0.033778328,0.014337737,0.064691812,0.117283899,0.191360384,0.261026402,0.314334476,0.344296344,0.351363811,0.340568234,0.317824444,0.288525175,0.25913956,0.235004043,0.218088893,0.207124107,0.199662937,0.196186621,0.200403185,0.217084612,0.248897962,0.293737782,0.345797789,0.401101682,0.461546842,0.535857464,0.634727041,0.763687718,0.918464117,1.087224982,1.254022155,1.400432687,1.510138926,1.575462632,1.599434722,1.593991613,1.572782775,1.545196406,1.515324686,1.485915919,1.460346883,1.440750628,1.426898581,1.41635768,1.404858552,1.388127785,1.363256881,1.329457426,1.287743576,1.240579465,1.191557224,1.144147737,1.10462057,1.082575383,1.082272589,1.100372756,1.131785952,1.169700441,1.208096797,1.242513957,1.268341343,1.283947182,1.292964978,1.299566328,1.301895916,1.29637533,1.28297308,1.261272376,1.231668477,1.196107128,1.157426299,1.120304759,1.090775021,1.084214436,1.127276501,1.240452796,1.426874601,1.668223824,1.92686063,2.161155347,2.336464748,2.42944267,2.433478059,2.365434816,2.258061506,2.141736013,2.040143586,1.968170991,1.93095245,1.930851537,1.967100381,2.033780248,2.120131761,2.212727103,2.299127763,2.370141815,2.42110603,2.451110765,2.46165779,2.454535502,2.4313231,2.394784268,2.348004836,2.293859325,2.235423179,2.175219962,2.11462773,2.054948555,2.001610907,1.965604029,1.958877072,1.992341209,2.069773841,2.173761022,2.290168275,2.407654183,2.509406493,2.58141616,2.621017023,2.632579347,2.625190065,2.611554988,2.596512307,2.573903137,2.553178985,2.545956231,2.55546522,2.583789094,2.633839613,2.703323595,2.789476444,2.888750612,2.991877153,3.071079547,3.145774202,3.215961118,3.281640294,3.342811732
-0.091877558,-0.038793545,0.016779202,0.074840682,0.135390894,0.19842984,0.286978167,0.370073679,0.433416682,0.468708562,0.476668202,0.463418704,0.435973286,0.400655787,0.365167083,0.33591343,0.315351623,0.302077429,0.293139236,0.289105483,0.294398032,0.314582277,0.352662723,0.406033594,0.467914586,0.533876998,0.606257122,0.694917028,0.811158306,0.960112881,1.136355262,1.326403591,1.512372804,1.673798296,1.792965565,1.862367629,1.886472313,1.879110775,1.855176157,1.824564117,1.791610103,1.75931123,1.73132208,1.709867922,1.694618782,1.682994981,1.670376731,1.652067653,1.624970219,1.588190994,1.54270468,1.491139762,1.437429882,1.385303305,1.34168862,1.317412487,1.317726017,1.339250535,1.376334163,1.420847064,1.465390188,1.505008405,1.534692887,1.552295393,1.561776129,1.568152118,1.570000873,1.563602088,1.548779464,1.524684365,1.49155896,1.451887817,1.408903288,1.367726808,1.335595752,1.330112685,1.379782696,1.505112655,1.70766028,1.966707986,2.242129315,2.489989282,2.674086969,2.770534639,2.773654905,2.702592258,2.591708332,2.471710929,2.366425694,2.291056418,2.251394627,2.250078352,2.286298434,2.353831842,2.441454135,2.535372895,2.622638968,2.693990469,2.744871262,2.774485493,2.784763101,2.777454175,2.754048143,2.717311355,2.670303497,2.615822182,2.556741157,2.495628387,2.433788009,2.372597794,2.317951285,2.281415771,2.275584702,2.311591518,2.392651105,2.501210619,2.623651342,2.747709284,2.8547461,2.930212655,2.972478041,2.986276303,2.98033553,2.967279033,2.951984189,2.929226816,2.90935283,2.902839632,2.911976678,2.939457948,2.988933161,3.057558646,3.14217443,3.239469158,3.340609579,3.418139104,3.491174565,3.55971596,3.623763291,3.683316556
-0.090137436,-0.036556033,0.019529368,0.078118769,0.139212169,0.202809567,0.292139704,0.37594089,0.439834265,0.475466497,0.483540463,0.470230936,0.442620497,0.407061437,0.371270471,0.341695861,0.320834413,0.307283205,0.298124317,0.293971811,0.299323163,0.319819636,0.358526575,0.412781013,0.475663114,0.542706805,0.616387998,0.706921215,0.826017481,0.978926133,1.159983079,1.355293481,1.546435654,1.712319731,1.834707267,1.905790737,1.930026651,1.921789768,1.896547481,1.864459242,1.83000832,1.796347386,1.767233158,1.744943441,1.729120095,1.716969491,1.703688352,1.68459923,1.656544846,1.618595308,1.571759627,1.518761342,1.463734278,1.410578753,1.366351816,1.341909033,1.342433642,1.364461686,1.40229424,1.447629441,1.492950058,1.533222136,1.563469211,1.581577623,1.591565687,1.598426077,1.600652651,1.594516174,1.579864914,1.555728392,1.5222902,1.482028727,1.438242223,1.396153067,1.363248965,1.357820096,1.409568223,1.539783718,1.74981177,2.017989683,2.302700342,2.558629142,2.748340827,2.847141187,2.849273109,2.774746342,2.659327626,2.534853285,2.425688616,2.347521874,2.306281788,2.304679598,2.34190062,2.411507614,2.501811629,2.59847111,2.688173878,2.761449456,2.813618381,2.844026899,2.854541777,2.84697781,2.82286231,2.785011487,2.736464616,2.680200548,2.619423038,2.556761341,2.493563135,2.431267468,2.376114448,2.33995273,2.335358789,2.373308918,2.456759601,2.567814077,2.692468217,2.818292357,2.926675816,3.003127485,3.046260548,3.060971692,3.056033586,3.043795078,3.029077784,3.006527142,2.986380282,2.979680883,2.988941483,3.016982204,3.067513395,3.137918711,3.225055381,3.325346917,3.429769077,3.510038511,3.585843566,3.657184243,3.724060542,3.786472464
-0.078980761,-0.026736418,0.027951852,0.085084049,0.144660174,0.206680226,0.293864082,0.375596171,0.437831508,0.472490543,0.480266517,0.467104398,0.439954668,0.405150901,0.370279104,0.341549817,0.321341313,0.308239726,0.299359437,0.295257879,0.300262036,0.319844416,0.356987472,0.409188608,0.469783358,0.534315129,0.604874469,0.691050374,0.80425093,0.94993755,1.123080964,1.310523547,1.494626792,1.655103971,1.774286089,1.844420545,1.869531272,1.863080014,1.839846346,1.809705409,1.777036806,1.744853098,1.716798684,1.695119544,1.679570206,1.667650497,1.654821545,1.636400955,1.609208924,1.572323784,1.526760176,1.475167481,1.421507844,1.369561478,1.326273576,1.302355954,1.302871801,1.324461769,1.361625255,1.406214696,1.45074279,1.490223985,1.519677798,1.536972093,1.546074873,1.551977632,1.553273586,1.546425438,1.531414032,1.507320783,1.474345144,1.434964187,1.392315158,1.351324036,1.31900895,1.312693489,1.361018567,1.485175621,1.687322383,1.947075433,2.224145654,2.474271198,2.660796448,2.759363911,2.763746659,2.692595276,2.58048016,2.458889799,2.352154856,2.275949094,2.236180289,2.23560264,2.27335985,2.342938134,2.432735664,2.528601353,2.617405292,2.68978435,2.741107162,2.770833961,2.781094132,2.773865872,2.750658449,2.714102495,2.667189022,2.612713413,2.553552754,2.492051916,2.429347309,2.366818706,2.310573916,2.272624232,2.266121111,2.302489175,2.38481719,2.49536874,2.620724595,2.748106158,2.857998019,2.935350262,2.978903812,2.99354924,2.987977153,2.974741684,2.958720006,2.934971958,2.914339693,2.90715695,2.915598753,2.942629327,2.992408237,3.062093914,3.148119555,3.247231645,3.350496901,3.429774334,3.504621556,3.575038567,3.641025367,3.702581955
-0.07997116,-0.027196764,0.028164054,0.086111294,0.146644955,0.209765037,0.298585538,0.38210365,0.445842463,0.481333412,0.489161303,0.475415714,0.447259719,0.411160944,0.374980965,0.345219142,0.324409748,0.311143869,0.302285778,0.29828199,0.303515565,0.323571639,0.361541812,0.414925609,0.477032772,0.543412507,0.616217792,0.70529162,0.822053924,0.971745698,1.148996854,1.340357513,1.527883809,1.690990236,1.811916354,1.882937124,1.908214828,1.901646523,1.878242369,1.847965081,1.815149514,1.782767747,1.754485234,1.73262773,1.716984012,1.704956828,1.691921802,1.673259068,1.645832389,1.60871741,1.56283521,1.510805516,1.456684696,1.404307763,1.360789128,1.337159228,1.338737225,1.362126773,1.401651855,1.448747908,1.495404492,1.536479873,1.56691548,1.584376574,1.592982788,1.598069686,1.598480783,1.59078021,1.575002779,1.550071547,1.516075282,1.475701784,1.432164155,1.390351718,1.357550929,1.351511121,1.401043985,1.527055271,1.731268931,1.992910449,2.271480825,2.522674211,2.70990659,2.808987025,2.814063935,2.744118914,2.633607608,2.513536878,2.407886392,2.332164417,2.292339934,2.291353771,2.328434729,2.397075673,2.485766,2.58035589,2.667816776,2.73886002,2.789052391,2.817950931,2.827888865,2.820963574,2.798589346,2.763290394,2.717862771,2.664857575,2.607001924,2.546560415,2.484702572,2.42273406,2.366838089,2.329069852,2.322751199,2.359194398,2.441402553,2.551782355,2.677007982,2.804165614,2.913651993,2.990477349,3.033535031,3.047745804,3.041964025,3.028570529,3.012597829,2.989304902,2.969308945,2.962679029,2.971385505,2.998186145,3.047282458,3.11578592,3.200372034,3.29785032,3.399175461,3.476675814,3.54966577,3.618145328,3.682114488,3.741573252
-0.10016416,-0.052562789,-0.002550651,0.049872255,0.104705929,0.161950371,0.242543575,0.318421266,0.37643086,0.408849799,0.416127815,0.403758724,0.378235926,0.345454259,0.31257043,0.285496094,0.266523806,0.254331425,0.246077296,0.242176991,0.246618655,0.264538604,0.298806788,0.347192026,0.403588767,0.463830408,0.529905675,0.610873573,0.717458835,0.85472917,1.017895092,1.194601691,1.368268658,1.519838057,1.632681791,1.699282459,1.723252359,1.717314686,1.695577374,1.667479424,1.637176395,1.607448659,1.58167685,1.561956078,1.547964541,1.537163814,1.525202537,1.50778818,1.482100247,1.447333785,1.404389117,1.355747585,1.305230072,1.256401112,1.215766486,1.193460969,1.194399003,1.215392271,1.251134281,1.293822705,1.336263017,1.373784647,1.40172985,1.417983675,1.426261903,1.43139708,1.432240484,1.425473462,1.41104294,1.388096823,1.356836648,1.319684937,1.279603567,1.241124148,1.210749465,1.20475859,1.250234872,1.367378138,1.558591132,1.804736857,2.067563271,2.305065858,2.482402187,2.576311223,2.580703234,2.513219531,2.406686439,2.291141856,2.189973639,2.117943406,2.080400215,2.079966521,2.115845984,2.181919934,2.267314027,2.358718129,2.443650085,2.513152439,2.562851343,2.592054233,2.602569983,2.596239057,2.574496676,2.539824768,2.495103644,2.443037811,2.386465589,2.327792372,2.268208126,2.209026314,2.155942422,2.120159552,2.114032798,2.148558791,2.22704368,2.332355515,2.451216861,2.571710256,2.675722022,2.749118937,2.790265252,2.803613305,2.797846352,2.785250331,2.770587733,2.748531427,2.729025658,2.722515903,2.731220467,2.757710179,2.805890553,2.873185157,2.95652289,3.052551254,3.152796028,3.229736112,3.302430963,3.37088058,3.435084965,3.495044116
-0.111326554,-0.064382646,-0.015107612,0.036498549,0.090435835,0.146704247,0.225863165,0.30029243,0.357170124,0.388993201,0.39627316,0.384407669,0.359719659,0.327946407,0.29606407,0.269840629,0.251470016,0.239633302,0.231626903,0.227903875,0.232401659,0.250166433,0.28401292,0.331709834,0.387152934,0.446216888,0.51093192,0.590450781,0.695796499,0.832337485,0.995412124,1.172606148,1.347203205,1.499949181,1.613907276,1.681372489,1.705869415,1.700014756,1.677891224,1.649044739,1.617809439,1.587083578,1.560352459,1.539809578,1.52518304,1.514033087,1.502011287,1.48459268,1.45869701,1.423512476,1.380051033,1.330822955,1.279648658,1.230145632,1.188829013,1.16582468,1.165793415,1.185342326,1.219141084,1.259809456,1.300733645,1.337240686,1.364571456,1.380866199,1.389897322,1.396201689,1.398131774,1.392041467,1.37782699,1.354933818,1.323720316,1.286371434,1.24580131,1.20685213,1.176055128,1.169658552,1.215227723,1.33347617,1.527113259,1.776901339,2.043932343,2.285362654,2.465579375,2.56084858,2.564766738,2.495005719,2.385159085,2.266105815,2.161931167,2.087870774,2.049274579,2.048675442,2.085246425,2.152799318,2.240185882,2.333743046,2.420854312,2.492258824,2.543440937,2.573608764,2.58438446,2.577590217,2.554641328,2.518200585,2.471282965,2.416826241,2.357899426,2.296954825,2.235329602,2.174300806,2.119487048,2.082260167,2.075159184,2.109428271,2.18875184,2.295490874,2.415602439,2.537082377,2.642070424,2.716151977,2.7571349,2.769568638,2.762634252,2.748960381,2.733560487,2.710548265,2.689789153,2.682425768,2.69130314,2.718925474,2.768805535,2.838298109,2.924324408,3.023318202,3.1263533,3.205310913,3.279736347,3.349629601,3.414990676,3.475819571
